country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh
AUS,Australia,Clare Solar Farm,AUS0000528,130,-19.8398,147.2105,Solar,,,,,FRV-Fotowatio Renewable Ventures,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Claytons,AUS0000083,11,-37.9502,145.1187,Waste,,,,2008,Energy Developments LFG (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,84.48555556,78.50861111,80.64305556,75.36555556,78.16666667,84.20388889,,Australia Clean Energy Regulator,
AUS,Australia,Clements Gap Wind Farm,AUS0000025,57,-33.5086,138.1192,Wind,,,,1962,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,,169.0136111,182.2225,171.0230556,175.4675,160.7275,189.0405556,,Australia Clean Energy Regulator,
AUS,Australia,Clermont Solar Farm,AUS0000619,100,-22.8446,147.5855,Solar,,,,1987,,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Cloudbreak,AUS0000324,44,-22.3247,119.404,Oil,,,,1998,Contract Power,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,133.7316667,141.2491667,178.7372222,173.0541667,,,,Australia Clean Energy Regulator,
AUS,Australia,Clover,AUS0000103,30,-36.7853,147.2205,Hydro,,,,2007,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,47.93388889,57.42388889,42.04666667,45.70444444,70.97527778,54.39194444,,Australia Clean Energy Regulator,
AUS,Australia,Club Merrylands,AUS0000402,0.8,-33.8381,150.9905,Oil,,,,,Club Merrylands,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Cluny,AUS0000125,17,-42.5064,146.6812,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,76.83222222,94.14,81.42805556,75.03861111,62.45111111,18.2125,,Australia Clean Energy Regulator,
AUS,Australia,Cockburn,AUS0000183,240,-32.2001,115.7737,Gas,,,,2012,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,496.6241667,1122.464722,658.15,638.1805556,363.9305556,118.035,,Australia Clean Energy Regulator,
AUS,Australia,Codrington Wind Farm,AUS0000015,18.2,-38.2835,141.9547,Wind,,,,,Energy Pacific (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,44.77805556,44.69833333,41.11638889,41.48194444,43.58527778,,Australia Clean Energy Regulator,
AUS,Australia,Collgar Wind Farm,AUS0000307,206,-31.5432,118.4566,Wind,,,,2017,UBS IIT/ REST,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,605.5608333,696.6516667,712.8902778,670.7066667,696.3058333,715.4997222,,Australia Clean Energy Regulator,
AUS,Australia,Collie (Bluewaters),AUS0000184,416,-33.331,116.229,Coal,,,,1984,Griffin Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Collie A,AUS0000208,340,-33.3422,116.2612,Coal,,,,1991,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,2362.073611,1955.925833,2239.388056,2272.4725,2230.763333,2031.944167,,Australia Clean Energy Regulator,
AUS,Australia,Collinsville,AUS0000179,190,-20.5447,147.8049,Coal,,,,2016,RATCH Australia,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,0.214722222,,,,,,,Australia Clean Energy Regulator,
AUS,Australia,Collinsville Solar Farm,AUS0000590,42,-20.5411,147.8074,Solar,,,,1993,RATCH Australia Corporation Limited,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Colongra,AUS0000271,724,-33.2099,151.5448,Gas,,,,2017,Delta Electricity,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,19.17305556,13.84055556,71.79638889,28.94222222,14.00833333,15.12111111,,Australia Clean Energy Regulator,
AUS,Australia,Condamine A,AUS0000154,144,-26.6682,150.27,Gas,,,,,Queensland Gas Company,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,573.1630556,617.9230556,765.1002778,723.5783333,960.7911111,849.4619444,,Australia Clean Energy Regulator,
AUS,Australia,Condong Sugar Mill,AUS0000263,30,-28.3138,153.4341,Biomass,,,,1997,Delta Electricity,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,20.475,104.3591667,147.9797222,178.0277778,215.1177778,,Australia Clean Energy Regulator,
AUS,Australia,Copeton,AUS0000301,24,-29.9102,150.9235,Hydro,,,,1999,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,40.45944444,46.93083333,38.82916667,12.68944444,28.08722222,41.25666667,,Australia Clean Energy Regulator,
AUS,Australia,Coral Bay Diesel Backup,AUS0000351,2.24,-23.1521,113.7762,Oil,,,,2001,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Coral Bay Wind Turbines,AUS0000350,0.83,-23.1544,113.7721,Wind,,,,2012,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,47.93388889,57.42388889,42.04666667,45.70444444,70.97527778,54.39194444,,Australia Clean Energy Regulator,
AUS,Australia,Corio,AUS0000336,1,-38.0587,144.4056,Waste,,,,,EDL LFG Vic Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,6.557777778,7.266944444,7.471388889,,Australia Clean Energy Regulator,
AUS,Australia,Crookwell Wind Farm,AUS0000046,4.8,-34.5165,149.5425,Wind,,,,2013,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,6.875277778,0.4025,7.9225,8.729722222,,,,Australia Clean Energy Regulator,
AUS,Australia,Crowlands Wind Farm,AUS0000518,80,-37.1216,143.1537,Wind,,,,,Pacific Hydro,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,35.85194444,,Australia Clean Energy Regulator,
AUS,Australia,Cue,AUS0000360,0.8,-27.4212,117.8895,Oil,,,,,Energy Developments,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,2.1525,2.223888889,1.89,2.408611111,2.666666667,2.979722222,,Australia Clean Energy Regulator,
AUS,Australia,Cullerin Range Wind Farm,AUS0000003,30,-34.805,149.4001,Wind,,,,,Origin Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,99.56388889,106.6261111,90.46694444,102.1780556,4.645277778,112.6911111,,Australia Clean Energy Regulator,
AUS,Australia,Daandine,AUS0000155,33,-27.0863,150.943,Gas,,,,,Energy Infrastructure Investments Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,212.01,239.54,0,259.2858333,249.2547222,437.4427778,,Australia Clean Energy Regulator,
AUS,Australia,Daly Waters,AUS0000487,0.2,-16.2696,133.3759,Solar,,,,,Territory Generation,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Dampier,AUS0000185,120,-20.648,116.7219,Gas,,,,,Rio Tinto Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Darling Downs,AUS0000156,644,-27.1169,150.8942,Gas,,,,,Origin Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,2881.408056,3322.8125,4337.818611,3674.545,3342.946667,2245.314167,,Australia Clean Energy Regulator,
AUS,Australia,Darling Downs Solar Farm,AUS0000526,110,-27.1169,150.8942,Solar,,,,,APA Group,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Darlot Gold Mine,AUS0000321,11.7,-27.8972,121.2698,Gas,,,,,Barrick Gold,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Dartmouth (Mount Beauty Hydro Scheme),AUS0000109,150,-36.5564,147.5206,Hydro,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,178.6044444,357.5444444,446.6913889,508.0844444,44.39777778,56.00305556,,Australia Clean Energy Regulator,
AUS,Australia,Daydream Solar Farm ,AUS0000531,50,-20.4947,147.7707,Solar,,,,,Edify Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Denham Diesel Backup,AUS0000353,1.6,-25.9167,113.534,Oil,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1.748888889,1.786388889,1.621388889,1.908333333,1.819722222,1.923055556,,Australia Clean Energy Regulator,
AUS,Australia,Denham Wind Turbines,AUS0000352,0.92,-25.9115,113.5493,Wind,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Derby,AUS0000366,12.53,-17.3141,123.6441,Gas,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,38.38555556,38.07388889,35.76083333,37.45416667,34.23944444,33.72777778,,Australia Clean Energy Regulator,
AUS,Australia,Devils Gate,AUS0000136,60,-41.3505,146.2632,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,247.8147222,319.4211111,261.6947222,226.2113889,287.2163889,297.1863889,,Australia Clean Energy Regulator,
AUS,Australia,Diamantina,AUS0000459,242,-20.7837,139.4833,Gas,,,,,APA Group and AGL Energy Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,252.5766667,1502.966667,1716.883056,1649.3,1601.457778,,Australia Clean Energy Regulator,
AUS,Australia,Djarindjin,AUS0000380,0.7,-16.5199,122.9036,Oil,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1.748888889,1.786388889,1.621388889,1.908333333,1.819722222,1.923055556,,Australia Clean Energy Regulator,
AUS,Australia,DoubleTree by Hilton Hotel,AUS0000468,0.3,-23.715,133.8795,Solar,,,,,DoubleTree by Hilton Hotel (was Alice Springs Crowne Plaza),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Dry Creek,AUS0000233,156,-34.8475,138.5818,Gas,,,,,Synergen Power,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,6.722222222,2.923333333,4.886388889,6.196944444,9.695,10.72611111,,Australia Clean Energy Regulator,
AUS,Australia,EarthPower Biomass Plant,AUS0000272,3.9,-33.8204,151.042,Waste,,,,,Earthpower Technologies Sydney Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Eastern Creek,AUS0000045,5.4,-33.8142,150.8537,Waste,,,,,Energy Developments LFG(NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,20.56611111,18.075,16.23583333,12.09277778,12.04611111,8.890555556,,Australia Clean Energy Regulator,
AUS,Australia,Eastern Creek 2,AUS0000044,8.984,-33.8125,150.8617,Waste,,,,,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,61.48694444,64.80694444,63.61638889,62.98361111,60.97527778,57.08638889,,Australia Clean Energy Regulator,
AUS,Australia,Eildon,AUS0000084,120,-37.222,145.9215,Hydro,,,,2010,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,266.9038889,184.3702778,197.3169444,153.1844444,102.9608333,185.7941667,,Australia Clean Energy Regulator,
AUS,Australia,Eildon Small Hydro,AUS0000335,5,-37.2431,145.8974,Hydro,,,,2003,Pacific Hydro Investments Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,18.52972222,12.07,14.72777778,12.63222222,8.516944444,15.1925,,Australia Clean Energy Regulator,
AUS,Australia,Elliott,AUS0000488,1,-17.5504,133.5393,Oil,,,,1994,Territory Generation,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,2.911944444,2.703055556,2.773055556,,Australia Clean Energy Regulator,
AUS,Australia,Emerald Solar Farm,AUS0000581,68,-23.5084,148.1347,Solar,,,,2012,Lighthouse Solar Fund,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Emu Downs Wind Farm,AUS0000043,79.2,-30.4882,115.3768,Wind,,,,,Griffin Energy & Stanwell Corporation Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,226.4644444,241.5830556,253.8477778,226.4738889,258.8236111,240.195,,Australia Clean Energy Regulator,
AUS,Australia,Energy Brix,AUS0000085,195,-38.2546,146.4137,Coal,,,,,Energy Brix (Aust) Corp,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,156.8169444,105.6011111,41.69361111,,,,,Australia Clean Energy Regulator,
AUS,Australia,Eraring,AUS0000306,41.5,-33.0617,151.5223,Oil,,,,,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,11393.21056,9300.379167,14316.47889,14631.565,14993.46889,17186.14389,,Australia Clean Energy Regulator,
AUS,Australia,Ernabella,AUS0000463,0.01,-26.278,132.1314,Oil,,,,,Ananga Pitjantjatjara Council,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Erskine Park,AUS0000403,0.4,-33.8182,150.8032,Gas,,,,,Cogent Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Esperance,AUS0000186,33,-33.8762,121.8998,Gas,,,,2000,Infrastructure Capital Group,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,76.72583333,76.345,75.50944444,76.81388889,77.05583333,69.35,,Australia Clean Energy Regulator,
AUS,Australia,Esperance Wind Farm Nine Mile Beach,AUS0000042,3.6,-33.8927,121.7778,Wind,,,,1999,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Esperance Wind Farm Ten Mile Lagoon,AUS0000391,2.03,-33.8802,121.769,Wind,,,,2017,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Exmouth,AUS0000372,8,-21.9465,114.125,Gas,,,,2004,Burns and Roe Worley,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,25.10305556,24.86027778,22.73611111,23.81138889,23.79111111,25.15805556,,Australia Clean Energy Regulator,
AUS,Australia,Exmouth Advanced Mini Wind Farm,AUS0000388,0.06,-21.8126,114.1335,Wind,,,,1980,,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Fisher,AUS0000135,43.2,-41.6732,146.2687,Hydro,,,,2015,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,205.7022222,241.8313889,127.9666667,165.1744444,237.5694444,235.6194444,,Australia Clean Energy Regulator,
AUS,Australia,Fitzroy Crossing,AUS0000367,4.06,-18.1956,125.5597,Gas,,,,1975,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,15.04833333,14.54694444,14.46277778,14.80194444,14.17361111,14.82583333,,Australia Clean Energy Regulator,
AUS,Australia,Fraser Coast Community Solar Farm,AUS0000435,0.4,-25.3184,152.7902,Solar,,,,1980,Wide Bay Water Corporation,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Gannawarra Solar Farm,AUS0000601,60,-35.6762,143.4553,Solar,,,,2012,Wirsol Edify Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Gascoyne Junction,AUS0000383,0.4,-25.0557,115.2083,Oil,,,,2013,Energy Developments,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,0.762222222,0.772222222,0.790833333,0.781666667,0.789444444,0.735555556,,Australia Clean Energy Regulator,
AUS,Australia,Geraldton,AUS0000187,21,-28.7701,114.6485,Gas,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,0.153055556,0.084166667,0.022222222,,,,,Australia Clean Energy Regulator,
